visit_id,start,step_1,step_2,confirm,Confirmed
132496573_52302959624_645064,1,1,1,1,Confirmed
132541547_18935560191_192027,1,1,1,1,Confirmed
132682278_80147028111_676642,1,1,1,1,Confirmed
132682635_7608275449_739791,1,1,1,1,Confirmed
132690988_18870644311_629618,1,1,1,1,Confirmed
132694859_81942019112_185509,1,1,1,1,Confirmed
133071621_93287131821_4256,1,1,1,1,Confirmed
13309791_78401259680_439650,2,3,1,1,Confirmed
133141678_22669175635_548987,1,2,3,1,Confirmed
133148775_21770314263_354560,1,1,2,1,Confirmed
133184236_29009963698_448884,1,1,1,1,Confirmed
133268190_12898373127_772501,1,1,1,1,Confirmed
133285921_44606991215_878566,1,1,1,1,Confirmed
133312726_78718047913_147353,1,1,1,1,Confirmed
133336566_17765152349_451224,1,1,1,1,Confirmed
133388687_21394022063_49073,1,1,1,1,Confirmed
13350874_75968367879_814437,2,1,1,1,Confirmed
133575947_49777835699_773649,1,1,1,1,Confirmed
133605638_83473202478_568852,1,1,2,1,Confirmed
13361348_52179978365_301193,1,2,1,1,Confirmed
133621361_93689808191_52879,1,1,2,1,Confirmed
133650859_37473437753_644734,1,2,1,1,Confirmed
133681528_22987594989_145628,1,1,1,1,Confirmed
133750096_16304918447_403810,1,1,1,1,Confirmed
13383291_68156032829_459756,1,1,1,1,Confirmed
13404051_15929970928_11352,1,1,1,1,Confirmed
134052821_3906165676_928552,1,1,1,1,Confirmed
134174297_19985183355_947935,2,2,1,1,Confirmed
134221510_98174371217_172351,1,1,1,1,Confirmed
134335122_65761242856_552652,1,1,1,1,Confirmed
134404396_93310106556_147882,1,1,1,1,Confirmed
13443153_60911371016_83922,1,1,1,1,Confirmed
134510286_61890935023_988111,1,1,1,1,Confirmed
134515681_84017656015_227812,4,1,1,1,Confirmed
134703432_50419832302_606392,1,1,1,1,Confirmed
13470919_78646063139_848634,3,2,2,1,Confirmed
134784966_40413778101_596879,1,1,1,1,Confirmed
134799435_76051993645_162870,1,1,1,1,Confirmed
13487387_46154716819_316587,1,1,1,1,Confirmed
134901444_96964886133_783245,1,1,1,1,Confirmed
134928153_70420578677_814594,1,1,1,1,Confirmed
135180987_5512354296_491320,1,1,1,1,Confirmed
135199049_28529569917_994787,1,1,2,1,Confirmed
135207607_62786575997_629595,1,1,1,1,Confirmed
135243267_35358267309_764738,2,2,1,1,Confirmed
135318896_58284343366_162442,1,1,1,1,Confirmed
135345432_5087176339_470461,1,1,1,1,Confirmed
135418081_44357207937_80969,2,1,1,1,Confirmed
135435314_6318212128_902717,2,2,1,1,Confirmed
135524804_37078160467_593815,2,1,1,1,Confirmed
135552769_14966189617_951276,1,1,1,1,Confirmed
135584274_95493267370_768616,1,1,1,1,Confirmed
135625790_51215030293_735552,3,2,2,1,Confirmed
135653073_40365249650_778535,1,1,2,1,Confirmed
135655299_26868489277_256480,1,1,1,1,Confirmed
135680136_40770056117_575298,1,1,1,1,Confirmed
135686535_86048174207_210653,4,1,1,1,Confirmed
135714199_28903003381_887476,1,1,1,1,Confirmed
135750204_63622591824_985644,1,1,1,1,Confirmed
135761017_98444226861_710409,1,1,1,1,Confirmed
135802434_62713631642_932028,2,1,1,1,Confirmed
13581838_79100608588_989291,2,1,1,1,Confirmed
135883424_27218275647_378296,1,1,1,1,Confirmed
135925309_64922568933_611989,1,1,1,1,Confirmed
136142804_60110892984_84996,1,1,1,1,Confirmed
136171448_36715818077_650674,1,1,1,1,Confirmed
136217527_43070971912_258198,1,1,1,1,Confirmed
136223377_66082408764_687449,2,1,1,1,Confirmed
136286114_51295315296_790114,2,2,1,1,Confirmed
136422358_65932467873_731232,1,1,1,1,Confirmed
136425417_81196282489_344154,1,1,1,1,Confirmed
136538378_74761773800_678222,2,2,2,1,Confirmed
136543027_11087289673_890543,1,1,1,1,Confirmed
13668224_75928518607_998010,1,2,1,1,Confirmed
136706826_45429006359_614666,2,2,1,1,Confirmed
136755016_23723996119_989658,1,1,1,1,Confirmed
136765354_66572207470_480363,1,1,1,1,Confirmed
136808089_55959296859_150560,2,2,1,1,Confirmed
13696041_98253960341_293401,1,1,1,1,Confirmed
136967210_89445008617_372552,1,1,1,1,Confirmed
13698898_14080513240_760952,1,1,1,1,Confirmed
137044917_56229104525_836336,1,1,1,1,Confirmed
137119008_19606415638_699387,2,1,1,1,Confirmed
137128634_97679025253_720415,1,2,1,1,Confirmed
137204437_220150736_699964,1,1,1,1,Confirmed
137296953_95658217563_496061,1,1,1,1,Confirmed
137346999_46874995404_795194,2,1,0,1,Confirmed
137353277_29945188417_427132,1,1,1,1,Confirmed
137488477_46939132194_98397,1,1,1,1,Confirmed
137489087_40884484417_648454,1,1,1,1,Confirmed
137490855_17082061674_24251,1,1,1,1,Confirmed
137502273_24746392111_589998,1,1,1,1,Confirmed
137618592_9903400739_565102,1,1,1,1,Confirmed
137748391_74495937003_477112,1,2,2,1,Confirmed
13775826_11298480361_431808,1,1,1,1,Confirmed
137793573_15777231089_386684,1,3,3,1,Confirmed
137797764_47087594620_952323,1,1,1,1,Confirmed
137856849_76293809665_948242,3,3,4,3,Confirmed
137957534_34031661360_687895,1,1,1,1,Confirmed
138026948_68110014602_134721,2,1,1,1,Confirmed
138073953_2230092276_205275,1,1,1,1,Confirmed
13809244_71344182710_663243,1,1,2,1,Confirmed
138120309_65198775087_878707,1,4,5,1,Confirmed
138125144_9374190578_670910,1,1,1,1,Confirmed
138216973_17164195432_756728,1,1,1,1,Confirmed
13823550_41460638874_997181,2,2,1,1,Confirmed
138310968_78801634717_356113,1,1,1,1,Confirmed
138533761_54274098090_16500,1,1,1,1,Confirmed
13855330_96948875855_959795,4,1,1,1,Confirmed
1386187_32103333532_432392,1,1,1,1,Confirmed
13864058_15347955989_228409,1,1,1,1,Confirmed
138717351_63708035064_713008,1,1,1,1,Confirmed
138726634_2767276793_809933,1,1,1,1,Confirmed
138771131_77893784504_439778,1,1,1,1,Confirmed
13877830_67981773984_361210,1,1,1,1,Confirmed
138779246_43104968725_361477,1,1,1,1,Confirmed
138800525_1238573481_211011,1,1,1,1,Confirmed
138843328_6608469803_575677,1,1,1,1,Confirmed
139082368_73701020896_688988,1,1,1,1,Confirmed
139176413_51418154523_139735,1,1,1,1,Confirmed
139321903_1970083421_56953,1,3,2,1,Confirmed
139348420_61475404015_720813,1,1,2,1,Confirmed
139446792_25471852336_661903,1,1,1,1,Confirmed
139590619_7040893528_981279,1,1,1,1,Confirmed
139672730_11387580591_910026,1,1,1,1,Confirmed
139769812_29633618084_256280,3,3,6,1,Confirmed
13980517_76289303404_406045,1,1,3,1,Confirmed
139824638_35282125628_868776,1,1,1,1,Confirmed
139832184_11300974912_420847,1,1,1,1,Confirmed
139834660_91761224182_286241,1,1,1,1,Confirmed
139876102_33702354476_65188,6,0,0,1,Confirmed
139952427_57560152627_910326,5,2,2,1,Confirmed
140017372_64767914868_175272,2,2,2,1,Confirmed
140048513_61590138277_181662,1,1,1,1,Confirmed
140088630_75456453428_813,1,1,1,1,Confirmed
140111566_44216649786_182008,1,1,1,1,Confirmed
140134290_46068357986_538926,1,2,2,1,Confirmed
140209031_20799602528_211802,1,1,1,1,Confirmed
140228538_34485978011_746643,1,1,1,1,Confirmed
140361729_12360100621_484788,1,1,1,1,Confirmed
140510502_863109877_663306,1,1,1,1,Confirmed
140662174_30979906110_421573,1,1,2,1,Confirmed
140670446_22143956755_645887,1,3,2,1,Confirmed
140726628_38959731856_234234,1,1,1,1,Confirmed
140778515_32630769261_538746,1,1,3,1,Confirmed
140952584_35497334357_949292,1,1,1,1,Confirmed
141098501_44404310116_586843,1,1,1,1,Confirmed
141187245_46239810198_4920,1,1,1,2,Confirmed
141239374_96936033622_79050,4,1,1,1,Confirmed
141278564_33220579255_816917,1,1,1,1,Confirmed
141301640_74289340866_64082,1,1,1,1,Confirmed
141306167_20113670874_446720,2,1,1,1,Confirmed
141312507_80359519576_816938,1,1,1,1,Confirmed
141411060_22886827502_412619,2,2,1,1,Confirmed
141473472_676965303_469066,1,1,1,1,Confirmed
141536064_76601559244_760184,1,1,1,1,Confirmed
14157235_31476168848_166830,1,1,1,1,Confirmed
141647465_33754244572_150993,1,2,1,1,Confirmed
141737887_56991193953_617086,1,1,1,1,Confirmed
141743147_36590758322_729214,2,2,2,2,Confirmed
141766733_28644075059_185800,1,1,1,1,Confirmed
141781902_84564152230_151437,1,1,2,1,Confirmed
141847825_40582103327_772644,4,1,1,1,Confirmed
141898139_5691050279_524088,1,1,1,1,Confirmed
141994710_94195403266_193572,1,1,1,1,Confirmed
142010339_22483385740_798190,3,3,2,1,Confirmed
142179882_74652074658_543091,2,1,1,1,Confirmed
142189043_34814053006_52065,1,1,1,1,Confirmed
1422633_72646178417_23864,1,1,1,1,Confirmed
142307153_69966166486_192422,1,1,1,1,Confirmed
142415644_32722458667_152199,1,1,1,1,Confirmed
142586595_87978773390_5855,1,1,2,1,Confirmed
142672738_32756555500_762673,1,1,1,1,Confirmed
142692950_70030778654_565198,1,1,1,1,Confirmed
142793519_60741757247_947631,1,1,1,1,Confirmed
142877939_60657656002_691853,1,1,4,1,Confirmed
142886292_6978528414_745543,1,1,1,1,Confirmed
143006529_58527540164_453180,1,1,1,2,Confirmed
14306625_13122291105_248651,1,1,1,1,Confirmed
143165003_75256671024_787407,2,1,2,1,Confirmed
143215623_41159267189_167919,1,1,1,1,Confirmed
143231681_56019816087_517213,2,1,1,1,Confirmed
143297706_75851511241_383723,1,1,1,1,Confirmed
143430224_33634211445_202965,1,1,1,1,Confirmed
143453474_89203205226_557353,1,1,1,1,Confirmed
14368043_54500891196_996874,1,2,4,1,Confirmed
143681114_38998820544_882528,1,1,1,1,Confirmed
143683504_54915775390_814204,2,1,1,1,Confirmed
144075474_77905405378_865071,3,2,2,1,Confirmed
144088115_97121167233_50250,1,1,1,1,Confirmed
144143826_51087108583_649340,1,1,1,1,Confirmed
144191635_41604627375_757401,1,1,1,1,Confirmed
144266165_20613841065_366016,3,2,1,1,Confirmed
144432349_14185544114_426367,1,1,1,1,Confirmed
144447281_52594332945_924347,1,1,1,4,Confirmed
144465972_86975798624_249852,1,1,1,1,Confirmed
144488469_50104097293_452505,1,1,1,1,Confirmed
14448847_74914525258_719242,1,1,1,1,Confirmed
14456750_65982757165_435767,1,1,1,1,Confirmed
144588610_99173662179_564367,1,1,1,1,Confirmed
144678588_79526814612_977474,1,1,1,1,Confirmed
144715962_81256734258_420673,1,1,1,1,Confirmed
144752034_22367964716_394947,1,1,1,1,Confirmed
144773492_5430550523_341453,1,1,1,1,Confirmed
144792886_17244975424_137183,4,4,1,1,Confirmed
144835432_25378933328_142085,1,1,1,1,Confirmed
144848786_45927611233_193919,1,1,1,1,Confirmed
144891323_66655408828_173825,1,1,1,1,Confirmed
144911761_35759358149_892333,1,1,1,1,Confirmed
144934817_64068299794_641928,1,1,1,1,Confirmed
145114730_53577212887_497245,1,1,1,1,Confirmed
145116281_98792129469_25906,1,1,1,1,Confirmed
14516835_51523302114_656735,1,1,1,1,Confirmed
145235567_18887937534_905959,1,1,2,1,Confirmed
145319323_80800900044_358207,1,1,1,1,Confirmed
145338016_13525326510_759700,1,1,1,1,Confirmed
145401232_75498613339_340464,2,2,1,1,Confirmed
145464899_32917024046_494269,2,1,1,1,Confirmed
145524282_97657095667_746358,1,1,1,1,Confirmed
145561745_6897278519_476135,1,1,1,1,Confirmed
14557529_45086086833_696505,1,1,1,1,Confirmed
145719066_98290182529_610325,1,1,1,1,Confirmed
145897068_82521275007_87398,1,1,1,1,Confirmed
145906239_2362514114_929086,1,1,3,1,Confirmed
146003625_38100717769_403505,1,1,1,1,Confirmed
146007475_18823829838_560101,1,1,1,1,Confirmed
146011826_16033734501_869364,1,1,1,1,Confirmed
146045389_56600666390_261881,1,2,2,1,Confirmed
146079245_59363572234_702369,1,1,1,1,Confirmed
146090402_62723739781_553512,1,1,1,1,Confirmed
146123445_940422763_775754,1,1,1,1,Confirmed
146135351_48236646864_373252,1,1,1,2,Confirmed
146221904_81283122757_946174,2,1,1,1,Confirmed
146283643_5386092916_92435,1,1,1,1,Confirmed
146323217_30156119528_12446,1,1,1,1,Confirmed
146396960_65863309520_645944,1,1,1,1,Confirmed
146469697_59031772726_733507,1,1,1,1,Confirmed
146535307_21468432718_316335,1,1,1,1,Confirmed
146637818_3791722040_391221,1,1,1,3,Confirmed
146655267_57914467819_594331,2,1,1,1,Confirmed
146660812_41150680475_616943,1,1,1,1,Confirmed
146661162_62354031249_925734,1,1,1,1,Confirmed
146887784_15665294946_321212,1,1,1,1,Confirmed
146952197_55943301191_853944,1,1,1,1,Confirmed
147039884_39397561349_246222,1,1,1,1,Confirmed
147041054_57637082383_524768,1,1,2,1,Confirmed
147121369_47704794974_560666,1,1,1,1,Confirmed
147177120_8120960370_861360,1,1,1,1,Confirmed
147268865_60728066664_508375,1,1,1,1,Confirmed
147286740_42581785221_660342,3,2,2,1,Confirmed
147393330_70497741856_99887,1,1,3,1,Confirmed
147515808_37258877312_567304,1,1,1,1,Confirmed
147539016_24157598345_787418,1,1,1,1,Confirmed
147548468_14583660508_335967,1,1,1,1,Confirmed
147573825_38443606695_389061,1,2,2,1,Confirmed
147597189_94835122392_379033,1,1,1,1,Confirmed
147608778_64775123694_646070,1,1,1,1,Confirmed
147626320_86707514150_733203,1,1,1,1,Confirmed
147670519_51086053990_177899,1,1,1,1,Confirmed
147712916_24593130607_807601,1,1,1,1,Confirmed
147904645_72694561100_171925,3,1,1,1,Confirmed
14791244_60732136613_45985,1,1,1,1,Confirmed
147926336_86716471071_886939,6,1,1,1,Confirmed
147972690_17593388107_595987,2,2,2,2,Confirmed
148049306_52680240896_849620,6,0,0,1,Confirmed
148217704_25696536422_68376,1,1,1,1,Confirmed
148387122_96387421116_961402,1,2,4,1,Confirmed
148434478_47156177984_570417,1,1,1,1,Confirmed
148495896_42959363617_209772,3,2,1,1,Confirmed
148519107_30209198666_585948,1,2,3,1,Confirmed
148666831_88426410407_779835,2,1,1,1,Confirmed
148681671_92411453773_177981,1,1,1,1,Confirmed
14870758_66019977821_101233,3,0,0,1,Confirmed
148733225_97175946031_514689,1,1,1,1,Confirmed
148957900_41434051864_936075,1,2,2,1,Confirmed
149103620_41494668049_236074,1,2,1,1,Confirmed
149191171_86636461034_64566,2,1,1,1,Confirmed
149329929_16747013858_520610,1,1,1,1,Confirmed
149350184_68784826351_862910,1,1,1,1,Confirmed
149446612_69746137113_107200,1,1,1,1,Confirmed
149521925_37301847432_584873,1,1,1,1,Confirmed
149731112_87624268735_170335,1,1,1,1,Confirmed
149848539_55083453263_524193,1,1,1,1,Confirmed
14986158_31640529224_849049,1,1,1,1,Confirmed
149943706_70988593583_252022,3,4,3,1,Confirmed
149944260_84507471739_874562,1,1,1,1,Confirmed
149947188_52063532055_646911,1,1,1,1,Confirmed
150107643_48305219714_960088,1,1,1,1,Confirmed
150223188_79845282986_866165,1,1,1,1,Confirmed
150245652_37444563266_783448,1,1,1,1,Confirmed
150268129_50787463560_679575,1,1,1,1,Confirmed
15030355_69977861771_456774,1,1,1,1,Confirmed
150361090_35917376856_872780,1,1,2,1,Confirmed
150367206_79397729881_164280,1,1,1,1,Confirmed
150440246_99567317404_827174,1,1,4,3,Confirmed
1504604_75650702883_872632,1,1,1,1,Confirmed
150566564_1333213619_763238,1,1,1,1,Confirmed
150585309_48331463173_908534,2,2,2,1,Confirmed
150592781_31194795344_224913,3,1,1,1,Confirmed
150741041_90938608930_824078,1,1,1,1,Confirmed
15080617_34155766198_271070,1,1,1,1,Confirmed
150820021_99050329203_435156,1,1,1,1,Confirmed
150949759_19315467460_49210,2,2,2,1,Confirmed
150993109_91228265122_606545,2,1,1,1,Confirmed
151085690_6759624678_157980,2,2,2,1,Confirmed
151107411_60251183796_8524,2,1,1,1,Confirmed
151144841_77379531081_859489,1,1,1,1,Confirmed
151219700_7343811022_430866,1,1,1,1,Confirmed
151222739_78089317931_5531,2,2,3,1,Confirmed
15133827_52186026835_80130,1,1,1,1,Confirmed
151343464_54455507479_55631,1,3,2,1,Confirmed
151354863_50793319118_244791,1,1,1,1,Confirmed
151371466_91380914891_283388,1,1,1,1,Confirmed
151472594_82036255232_799406,1,1,1,1,Confirmed
151485954_44573497830_134777,3,2,1,1,Confirmed
151489337_82587581383_663472,1,1,3,1,Confirmed
151506456_27648307039_431122,1,1,1,1,Confirmed
151520786_55157054763_440246,1,1,2,1,Confirmed
151582258_9869893799_326791,1,1,2,1,Confirmed
151608755_81605498163_557441,1,1,1,1,Confirmed
151628311_51181467106_944150,2,1,3,1,Confirmed
151648582_77384242280_700797,2,1,1,1,Confirmed
151703401_47675190480_712335,1,1,1,1,Confirmed
15175067_49534579248_399414,1,1,1,1,Confirmed
151815820_76167343086_149072,1,1,1,1,Confirmed
151977075_3932376726_875808,1,1,1,1,Confirmed
151984733_57348959890_661339,1,1,1,1,Confirmed
152135194_4757913759_742519,1,1,1,1,Confirmed
152214675_18437339358_255434,1,1,1,1,Confirmed
152252827_63462925398_382375,1,1,1,3,Confirmed
152259837_89331691442_32085,1,1,2,1,Confirmed
152414203_34140733722_407419,1,1,1,1,Confirmed
152535215_51635243334_43283,1,1,1,1,Confirmed
152548706_24494720355_260560,2,1,1,1,Confirmed
152601497_93171555196_766956,1,1,1,1,Confirmed
152626865_87596442761_684882,2,1,1,1,Confirmed
152634390_75732955526_708203,1,1,1,1,Confirmed
152647369_41376130685_305282,1,1,1,1,Confirmed
152756601_50550261754_438285,1,1,1,1,Confirmed
152805718_93565126181_807456,4,1,1,2,Confirmed
152878149_82208340928_876066,1,1,1,1,Confirmed
152895602_40988926169_223893,1,1,1,1,Confirmed
152967689_5552726856_34849,1,1,2,3,Confirmed
152971460_85568599427_446598,1,1,1,1,Confirmed
152983985_10420684489_180300,1,1,1,1,Confirmed
153043804_85856343278_9716,2,1,1,1,Confirmed
153139550_16224196740_395856,15,1,1,1,Confirmed
153180320_95713919220_383113,1,1,1,1,Confirmed
153259369_22472581701_322824,1,1,1,1,Confirmed
153287697_15020237012_612441,1,1,1,1,Confirmed
153292978_29901025065_140041,2,2,1,1,Confirmed
15339934_18086403016_950131,1,1,1,1,Confirmed
153429878_55428706072_83113,1,1,1,1,Confirmed
153675012_28413660736_285813,2,4,4,1,Confirmed
15370912_61622618709_114051,1,1,1,1,Confirmed
153711665_10717433453_734757,1,1,1,1,Confirmed
153741150_68093844438_349516,1,2,1,1,Confirmed
154060565_25579455625_833097,1,1,1,1,Confirmed
1540653_94823875582_446501,1,1,1,1,Confirmed
154203052_40949293203_759001,1,1,2,1,Confirmed
154216934_21691570105_433906,1,1,1,1,Confirmed
15425487_76508396503_167069,1,2,1,1,Confirmed
154302_46852160250_670110,2,2,2,1,Confirmed
154379378_46960917256_830760,1,1,1,1,Confirmed
15444498_87973003400_254156,1,1,1,1,Confirmed
154555373_99796349063_198718,1,1,1,1,Confirmed
154669652_89227304590_658082,1,1,1,1,Confirmed
154719907_52371076087_783016,1,1,1,1,Confirmed
154734667_60442269361_951968,1,1,3,1,Confirmed
154807625_64755288273_613748,2,1,1,1,Confirmed
154827284_61383821396_626674,1,1,1,1,Confirmed
15483534_76009379683_172883,1,1,1,1,Confirmed
154884227_68897938787_396075,1,1,1,1,Confirmed
155047169_84381931234_328799,1,1,1,1,Confirmed
155218088_12128656883_333491,1,1,1,1,Confirmed
155239184_9123221001_798012,1,1,1,1,Confirmed
155285297_1775314797_554240,1,1,1,1,Confirmed
155396812_89679540119_217638,1,1,1,1,Confirmed
155475536_19112869421_73708,1,1,1,1,Confirmed
155483864_45927990945_656899,1,1,1,3,Confirmed
155538828_33074687431_578452,2,1,2,1,Confirmed
155654237_37466819717_279080,2,1,1,1,Confirmed
155663723_66586472469_60729,1,1,1,1,Confirmed
155819726_8438443704_967566,1,1,1,1,Confirmed
15582933_31716647535_396952,2,1,1,1,Confirmed
155845_75002630810_808339,1,1,1,1,Confirmed
155860481_45503134300_503865,1,1,1,1,Confirmed
155946201_2772990121_21138,3,3,1,1,Confirmed
155993046_1538887816_806756,1,1,1,1,Confirmed
15601154_27514537925_850012,1,1,1,1,Confirmed
156076283_40899804774_46541,1,1,1,1,Confirmed
156090713_63913016661_977953,2,1,1,1,Confirmed
15611416_67217359390_392561,1,1,1,1,Confirmed
156117151_844766758_449131,1,1,1,1,Confirmed
156220499_91455153574_720597,2,2,2,1,Confirmed
156473442_92433413461_86268,1,1,1,1,Confirmed
156604733_19845012939_741303,2,2,1,1,Confirmed
15661779_31674180460_750067,1,1,1,1,Confirmed
156631622_40845082510_302245,1,1,1,1,Confirmed
156673774_74583556630_7023,1,2,2,1,Confirmed
156681158_84309563335_753637,1,1,1,1,Confirmed
156691778_5487970918_929359,1,2,1,1,Confirmed
15670262_40713134622_881730,1,1,1,1,Confirmed
156790732_51312207677_836830,1,1,1,1,Confirmed
156807961_72077619279_306645,1,1,1,1,Confirmed
15696094_50544279846_756855,1,1,1,1,Confirmed
15700864_10286262418_510243,3,1,1,1,Confirmed
15715609_22247510673_222020,1,1,1,1,Confirmed
157189429_74510537817_166347,1,1,2,1,Confirmed
15720713_66641437852_204869,1,1,2,1,Confirmed
157278793_65473395175_964832,1,1,1,1,Confirmed
15735598_68154444618_617094,1,1,1,1,Confirmed
157415667_51455413309_970159,1,2,1,1,Confirmed
157466126_63533761197_364746,1,1,2,1,Confirmed
157470316_67249919554_9103,1,1,1,1,Confirmed
157514572_6541138626_206151,1,1,1,1,Confirmed
15753984_40934999736_274487,1,1,1,1,Confirmed
15763595_15269330958_256168,1,1,1,1,Confirmed
157644735_85019590866_71104,1,1,1,1,Confirmed
157713373_17822936005_896743,1,1,1,1,Confirmed
157751471_51278587532_682735,1,1,1,1,Confirmed
157796299_14341909605_649737,1,1,1,1,Confirmed
157883967_84110238107_301528,1,1,1,1,Confirmed
157912415_881343268_239849,1,1,1,1,Confirmed
157992927_61104030860_706199,1,1,2,2,Confirmed
158043266_6021441714_317975,3,1,1,1,Confirmed
158210126_82345586114_579098,1,1,1,1,Confirmed
158326785_70094563774_751077,2,1,3,1,Confirmed
15841479_49382350361_27522,1,1,1,1,Confirmed
